player1,player2,player1score,player2score
Not_nice_tit_for_tat,Joss,114.6,113.6
Not_nice_tit_for_tat,Soft_Majority,101.8,101.8
Not_nice_tit_for_tat,Adaptive_Tit_For_Tat,308.2,260.2
Not_nice_tit_for_tat,Punisher,101.5,101.5
Not_nice_tit_for_tat,Extortioner,196.7,176.7
Not_nice_tit_for_tat,Retaliator,102.6,101.6
Not_nice_tit_for_tat,Spiteful,100.0,100.0
Not_nice_tit_for_tat,Windowed_Forgiveness_TFT,113.7,111.2
Not_nice_tit_for_tat,Generous_TFT,236.2,209.7
Not_nice_tit_for_tat,Predictive_Mirror,125.7,122.7
Not_nice_tit_for_tat,Gradual_Retaliator,103.0,103.0
Not_nice_tit_for_tat,NicerTester,130.9,125.9
Not_nice_tit_for_tat,Adaptive_Tit_For_Tat_10,109.3,106.3
Grim_Trigger,Grim_Trigger,109.8,110.3
Grim_Trigger,Pavlov,287.5,63.5
Grim_Trigger,Prober,103.0,103.0
Grim_Trigger,Tester,106.6,102.1
Grim_Trigger,Joss,115.2,112.2
Grim_Trigger,Soft_Majority,147.2,111.7
Grim_Trigger,Adaptive_Tit_For_Tat,431.2,46.7
Grim_Trigger,Punisher,109.2,109.2
Grim_Trigger,Extortioner,214.5,76.5
Grim_Trigger,Retaliator,102.4,102.4
Grim_Trigger,Spiteful,99.1,103.6
Grim_Trigger,Windowed_Forgiveness_TFT,118.3,111.8
Grim_Trigger,Generous_TFT,186.4,97.4
Grim_Trigger,Predictive_Mirror,120.0,116.5
Grim_Trigger,Gradual_Retaliator,101.9,102.9
Grim_Trigger,NicerTester,108.3,103.8
Grim_Trigger,Adaptive_Tit_For_Tat_10,109.0,107.5
Pavlov,Pavlov,261.3,258.8
Pavlov,Prober,68.9,281.4
Pavlov,Tester,164.3,220.3
Pavlov,Joss,180.9,213.4
Pavlov,Soft_Majority,104.2,268.7
Pavlov,Adaptive_Tit_For_Tat,397.1,120.1
Pavlov,Punisher,112.3,253.8
Pavlov,Extortioner,167.6,235.1
Pavlov,Retaliator,129.3,241.3
Pavlov,Spiteful,52.0,292.0
Pavlov,Windowed_Forgiveness_TFT,194.6,205.1
Pavlov,Generous_TFT,239.2,207.7
Pavlov,Predictive_Mirror,197.0,206.0
Pavlov,Gradual_Retaliator,111.3,264.3
Pavlov,NicerTester,137.9,235.4
Pavlov,Adaptive_Tit_For_Tat_10,192.1,206.1
Prober,Prober,101.6,102.1
Prober,Tester,108.2,107.2
Prober,Joss,108.0,105.5
Prober,Soft_Majority,102.6,103.1
Prober,Adaptive_Tit_For_Tat,307.3,254.8
Prober,Punisher,102.1,103.6
Prober,Extortioner,221.4,73.4
Prober,Retaliator,101.5,103.0
Prober,Spiteful,99.1,103.6
Prober,Windowed_Forgiveness_TFT,112.1,108.6
Prober,Generous_TFT,226.7,189.2
Prober,Predictive_Mirror,122.5,116.5
